admin_area_1,admin_area_2,year,indicator_id,indicator_common_id,indicator_type,survey_value,source,source_detail,survey_type
Ethiopia,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,16740692,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ethiopia,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,17227899,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ethiopia,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,17738317,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ethiopia,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,18225574,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ethiopia,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,18673390,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ethiopia,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,19066530,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,25474995,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2011,DM_POP_TOT,poptot,population_estimate,26095088,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2012,DM_POP_TOT,poptot,population_estimate,26734268,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2013,DM_POP_TOT,poptot,population_estimate,27386193,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2014,DM_POP_TOT,poptot,population_estimate,28041592,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2015,DM_POP_TOT,poptot,population_estimate,28696068,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,29356742,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,30008354,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,30637585,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,31258945,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,31887809,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,32518665,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,33149152,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,33787914,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,3744252,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,3813680,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,3895023,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,3983808,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,4068330,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,4140252,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,4192832,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,4215694,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,4215689,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,4209530,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2020,DM_POP_U5,popu5,population_estimate,4201060,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2021,DM_POP_U5,popu5,population_estimate,4195472,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2022,DM_POP_U5,popu5,population_estimate,4204477,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Ghana,NATIONAL,2023,DM_POP_U5,popu5,population_estimate,4225767,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2010,DM_POP_TOT,poptot,population_estimate,166522,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2011,DM_POP_TOT,poptot,population_estimate,166543,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2012,DM_POP_TOT,poptot,population_estimate,166331,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2013,DM_POP_TOT,poptot,population_estimate,165966,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2014,DM_POP_TOT,poptot,population_estimate,165486,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2015,DM_POP_TOT,poptot,population_estimate,164905,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2016,DM_POP_TOT,poptot,population_estimate,164233,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2017,DM_POP_TOT,poptot,population_estimate,163490,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2018,DM_POP_TOT,poptot,population_estimate,162679,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2019,DM_POP_TOT,poptot,population_estimate,161808,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2020,DM_POP_TOT,poptot,population_estimate,162158,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2021,DM_POP_TOT,poptot,population_estimate,163730,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2022,DM_POP_TOT,poptot,population_estimate,165180,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2023,DM_POP_TOT,poptot,population_estimate,166506,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2010,DM_POP_U5,popu5,population_estimate,16459,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2011,DM_POP_U5,popu5,population_estimate,16407,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2012,DM_POP_U5,popu5,population_estimate,16198,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2013,DM_POP_U5,popu5,population_estimate,15934,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2014,DM_POP_U5,popu5,population_estimate,15650,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2015,DM_POP_U5,popu5,population_estimate,15420,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2016,DM_POP_U5,popu5,population_estimate,15283,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2017,DM_POP_U5,popu5,population_estimate,15203,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2018,DM_POP_U5,popu5,population_estimate,15148,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
Guam,NATIONAL,2019,DM_POP_U5,popu5,population_estimate,15097,MICS,"United Nations, Department of Economic and Social Affairs, Population Division (2024). World Population Prospects 2024.",household
